Gene,Annotation,Median_GSS,PCC
SLC39A14,1.0,1.8623046875,0.4358185911902841
TAPBP,1.0,1.791015625,0.4356603305418526
CFHR3,1.0,1.86669921875,0.4352355685406304
SLC17A9,3.0,2.03125,0.4351906784447801
PSMB7,0.0,1.85888671875,0.43517435532334514
SF1,3.0,1.9560546875,0.4350886967248895
SEC61G,3.0,1.880859375,0.4350614552286057
PAH,0.0,1.7607421875,0.43502150959728453
SCARB2,0.0,1.8603515625,0.43479176281785265
TRIB1,3.0,2.109375,0.43469181107389426
GOT1,0.0,1.87548828125,0.4344537219526624
TCP1,1.0,1.78955078125,0.4342762399471853
PRCP,0.0,1.876953125,0.4339736396007326
HNRNPA2B1,3.0,1.8349609375,0.43390957504571087
GANAB,1.0,1.880859375,0.4338355429819057
SUN2,0.0,1.845703125,0.4337361018203145
FOS,3.0,1.748046875,0.43365626145628794
MARCH6,3.0,1.85302734375,0.4335136079570332
BRD2,3.0,1.876953125,0.43345296215663937
MYL12A,0.0,1.8349609375,0.43329019006626496
PGK1,1.0,1.837890625,0.4331480525593714
TMEM208,3.0,1.837890625,0.43292182245949434
COX7A2L,1.0,1.890625,0.43267027826243326
SNORA76,3.0,1.83935546875,0.4326189036004105
ZNF259,0.0,2.06640625,0.43254838577785704
SELENBP1,0.0,1.845703125,0.432478798414404
HMGCL,0.0,1.7939453125,0.43247177384512464
STK25,3.0,1.8212890625,0.4324538926518066
R3HDM2,1.0,1.8251953125,0.432344364937897
SDHA,0.0,1.83203125,0.432286859199074
NDUFB8,3.0,1.82421875,0.4322725994449178
QDPR,0.0,1.916015625,0.43226976460703215
MORF4L2,1.0,1.8125,0.4321372280065637
MTHFS,1.0,1.8740234375,0.43210010159239653
PGM1,0.0,1.798828125,0.43196360915476795
SRD5A1,0.0,1.8681640625,0.4317842346602269
PSME1,0.0,1.845703125,0.4315475109585413
ERP29,0.0,1.837890625,0.43144978396241396
CYP4V2,1.0,1.8994140625,0.43144941860136937
ATOH8,1.0,1.8740234375,0.4313771224876799
AMT,1.0,1.845703125,0.4312231370992276
APLP2,1.0,1.798828125,0.4311565569159534
HFE2,0.0,1.8544921875,0.431117468320133
MRPL37,0.0,1.8798828125,0.4309543692722841
PPP1R3B,3.0,2.0419921875,0.4308201895985042
ACADS,0.0,1.7939453125,0.4307368679413611
SLC25A3,3.0,1.8125,0.4306229773599554
CTPS1,0.0,1.87548828125,0.43057094475989477
CTNNA1,3.0,1.89501953125,0.43046046008369965
ATF4,3.0,1.953125,0.4303890793846134
VIPR1,0.0,1.96044921875,0.430361732432232
SLC6A1,3.0,1.9560546875,0.4303575806379708
XRCC5,0.0,1.8408203125,0.43031672926262304
ARFGAP2,3.0,1.92041015625,0.43022931825541905
CAPN3,1.0,1.82421875,0.4299572219310613
APOF,1.0,1.7529296875,0.4297961505283739
MT1A,5.0,2.275390625,0.42959996713915594
ABHD2,1.0,1.8427734375,0.429583230157455
KCNN2,0.0,1.8623046875,0.4294053922552
SLC23A2,0.0,2.04296875,0.42905094194465193
GLYATL1,1.0,1.92919921875,0.429018955844024
LINC01093,1.0,1.8681640625,0.4289389887934099
CSDE1,1.0,1.8291015625,0.42890704418499237
HSPE1,0.0,1.837890625,0.42853046141325707
F7,0.0,1.9306640625,0.428448616912651
FAM83A-AS1,3.0,2.130859375,0.4283022048686079
DECR1,0.0,1.826171875,0.42825920841640064
POLR2G,0.0,1.7958984375,0.42824303247623924
MYL12B,3.0,1.85302734375,0.42817816456143615
SNRNP200,0.0,1.8251953125,0.4281696745683434
P4HA1,5.0,2.06640625,0.42802415608802097
PEX19,0.0,1.798828125,0.4279482662212469
BCAP31,1.0,1.8408203125,0.4279118465046674
PER1,3.0,1.8251953125,0.42781177775007095
CD99,3.0,1.818359375,0.4277644555776966
GSTK1,0.0,1.82421875,0.4275727078413538
VDAC1,1.0,1.8740234375,0.42753821713845863
ZC3H3,3.0,1.85888671875,0.4274325580115963
SFPQ,3.0,1.88916015625,0.42739074617691797
TCEA3,0.0,1.8603515625,0.42738046220151493
SYVN1,0.0,1.865234375,0.4272664513856848
NASP,0.0,1.88330078125,0.42724692961106253
UGT3A1,1.0,1.8544921875,0.4272379927144787
ATP5L,1.0,1.857421875,0.42711818779327554
BIRC2,3.0,1.8125,0.42708514897003164
COASY,0.0,1.8017578125,0.4270607483282638
HSD3B7,1.0,1.77587890625,0.42702290043036156
PRKAR1A,1.0,1.83203125,0.4270190569326313
SMIM7,0.0,1.884765625,0.4268585235882704
AKR1A1,3.0,1.826171875,0.4265401960093871
MRPL16,1.0,1.81982421875,0.42653276627700976
CCNL1,3.0,1.88916015625,0.42650606041256145
ENO1,1.0,1.80615234375,0.42648766920204306
HMGN2,3.0,1.90234375,0.42647647361579766
GPAM,0.0,1.845703125,0.42632349358459687
ERRFI1,1.0,1.7451171875,0.4260963159965522
PXDN,0.0,1.783203125,0.4259814358636656
EGFR,1.0,1.818359375,0.42589295906141744
GJB1,3.0,1.7802734375,0.425848109750007
LINC00261,1.0,1.916015625,0.42583122508354804
HNRNPK,3.0,1.818359375,0.42571522598285316
ATPAF1,0.0,1.81396484375,0.4254148233004893
NDUFC2,1.0,1.798828125,0.4254087354261848
TXNL4A,3.0,1.91455078125,0.42533486920890434
CEBPD,0.0,1.748046875,0.4252228990655237
MASP1,0.0,1.8349609375,0.42520501174059744
SLC47A1,0.0,1.87548828125,0.42502900205666827
SNX3,1.0,1.8291015625,0.4249945447600716
RPL36A,3.0,1.841796875,0.42482719247962203
ASL,3.0,1.783203125,0.4247454012689215
ERN1,3.0,2.0234375,0.4247407741459112
EXOC3L4,1.0,1.82763671875,0.42467665382855757
PAICS,1.0,1.8349609375,0.4246735246865096
MTFR1L,3.0,1.8935546875,0.42458914767055367
H6PD,1.0,1.8427734375,0.4245597631023043
ALDH9A1,1.0,1.9248046875,0.4245559392299277
NDUFAB1,1.0,1.85009765625,0.42429193470694926
CARS2,3.0,1.818359375,0.4241538141710151
PTPN3,1.0,1.876953125,0.4241457480228659
CTSL,1.0,1.8623046875,0.4241307222438994
ANGPTL6,0.0,1.98828125,0.4241119482038423
SERPINA11,1.0,1.7421875,0.42411192495373756
ST13,0.0,1.8515625,0.4240373886329762
PIPOX,0.0,1.791015625,0.4239767817192111
NDUFS2,0.0,1.861328125,0.42360271672286365
ORM2,3.0,1.7265625,0.4235016668408383
C21orf33,1.0,1.8623046875,0.4233053346180348
ABLIM3,3.0,1.97509765625,0.4232529626796343
GALNT2,1.0,1.8515625,0.4230946826047394
H1F0,0.0,1.8515625,0.4229813748421733
AGTR1,0.0,1.8076171875,0.4229704220351484
TBC1D9B,0.0,1.77880859375,0.42274980008925306
C8orf4,3.0,1.884765625,0.4227497977319748
HGD,0.0,1.77734375,0.4227463138622372
HSD17B6,1.0,1.7607421875,0.422583154606603
N4BP2L1,3.0,1.994140625,0.4223173775468582
FURIN,1.0,1.798828125,0.4215814771328751
GPI,1.0,1.89794921875,0.4214634010455644
ATP5O,3.0,1.8681640625,0.42134763144422344
BSDC1,1.0,1.8349609375,0.42128429193647804
VCP,0.0,1.85009765625,0.4211178736161582
EMC6,3.0,1.8681640625,0.4209281882229258
UPF1,0.0,1.865234375,0.4209208712498142
TPP1,0.0,1.8408203125,0.4209107088354123
SMIM12,3.0,1.87109375,0.4208936504467566
AOX1,0.0,1.755859375,0.4208914411586967
DPYS,1.0,1.9306640625,0.42084918789762293
CLEC1B,0.0,1.96630859375,0.4208057655679772
TXNDC17,3.0,1.96044921875,0.4206904367660039
ABHD6,1.0,1.8681640625,0.4205310800867928
CSNK1A1,3.0,1.845703125,0.4203437855463755
SLC39A5,1.0,1.837890625,0.4200626304501317
PNPLA2,0.0,1.93798828125,0.41997715133036423
PON3,3.0,1.8349609375,0.4199256186566738
SMPD1,0.0,1.8349609375,0.4196886842058444
NUDT5,3.0,1.85302734375,0.419638510258827
ALDH1A1,0.0,1.8154296875,0.4196344819465427
ADH6,0.0,1.8154296875,0.4195629420396212
ACAT1,0.0,1.748046875,0.4193630581351369
IL6ST,1.0,1.81982421875,0.41927625198692836
TSPYL1,1.0,1.798828125,0.4191906468619638
IDNK,1.0,1.845703125,0.4189084382340006
MRPS7,5.0,1.884765625,0.418858364159618
HERPUD1,3.0,1.884765625,0.4187988481099395
SHROOM1,3.0,1.88623046875,0.41875740569814435
ACSM2B,0.0,1.771484375,0.4187282265568741
COQ4,1.0,1.826171875,0.4185427235446669
ACP5,0.0,1.9365234375,0.41843492577887537
NDUFA10,3.0,1.91748046875,0.4184077248902392
RPAIN,1.0,1.791015625,0.418335952462248
TMEM37,0.0,1.8486328125,0.4182830174067116
RORC,0.0,1.841796875,0.418210835309858
STAT6,0.0,1.8798828125,0.4180728993652413
H3F3B,3.0,1.87109375,0.4180232266032694
SLC25A4,3.0,1.95751953125,0.4178901551259046
