symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
HNF1A	0.4282781043135518	0.7044849611109173	No data	No data	No data	No data	No data	No data	HNF1 homeobox A
SDC1	0.4273393526629997	0.7029407859280837	No data	No data	No data	No data	No data	No data	syndecan 1
ZFPM1	0.42708980325507845	0.7025302961011138	No data	No data	No data	No data	No data	No data	zinc finger protein, FOG family member 1
HBS1L	0.42674171549294315	0.7019577181637847	No data	No data	No data	No data	No data	No data	HBS1 like translational GTPase
CYP7A1	0.4262305589876811	0.7011169045263276	No data	No data	No data	No data	No data	No data	cytochrome P450 family 7 subfamily A member 1
TM6SF2	0.42377232368844625	0.5576586352964139	No data	No data	No data	No data	No data	No data	transmembrane 6 superfamily member 2
PPP1R3B	0.4232464622949104	0.6962082920584376	No data	No data	No data	No data	No data	No data	protein phosphatase 1 regulatory subunit 3B
HK1	0.4204054579259601	0.6915350555977883	No data	No data	No data	No data	No data	No data	hexokinase 1
FAM117B	0.4168380311884039	0.6856669095002857	No data	No data	No data	No data	No data	No data	family with sequence similarity 117 member B
RRBP1	0.4158234434172498	0.5471983917260269	No data	No data	No data	No data	No data	No data	ribosome binding protein 1
INSIG2	0.4153624027776843	0.6832396128136943	No data	No data	No data	No data	No data	No data	insulin induced gene 2
OIT3	0.41130489054377484	0.6765653132884025	No data	No data	No data	No data	No data	No data	oncoprotein induced transcript 3
UGT2B15	0.4109956595750938	0.6760566518257889	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 2 member B15
SH2B3	0.4072231041269192	0.5358808676603026	No data	No data	No data	No data	No data	No data	SH2B adaptor protein 3
ABO	0.40702517054811	0.6695254988679478	No data	No data	No data	No data	No data	No data	ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase
TECTB	0.4060076935372346	0.6678518264452431	No data	No data	No data	No data	No data	No data	tectorin beta
ITGA1	0.4043435116679897	0.6651143736368266	No data	No data	No data	No data	No data	No data	integrin subunit alpha 1
SLC22A3	0.40316666342975743	0.5305428381173372	No data	No data	No data	No data	No data	No data	solute carrier family 22 member 3
APOA4	0.40312200966328504	0.6631050955915234	No data	No data	No data	No data	No data	No data	apolipoprotein A4
CCDC170	0.40206946972647195	0.661373747318088	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 170
GPAM	0.4019265576721799	0.6611386678405331	No data	No data	No data	No data	No data	No data	glycerol-3-phosphate acyltransferase, mitochondrial
APOA5	0.40114359455391074	0.6598507529637985	No data	No data	No data	No data	No data	No data	apolipoprotein A5
IRF2BP2	0.40049571791881	0.6587850450943402	No data	No data	No data	No data	No data	No data	interferon regulatory factor 2 binding protein 2
CDKN2B	0.3991203703306166	0.6565227027461704	No data	No data	No data	No data	No data	No data	cyclin dependent kinase inhibitor 2B
TCF7L2	0.3968544510235485	0.6527954375443247	No data	No data	No data	No data	No data	No data	transcription factor 7 like 2
PPARG	0.3964500605793071	0.6521302459701683	No data	No data	No data	No data	No data	No data	peroxisome proliferator activated receptor gamma
FGB	0.3948684915197289	0.5196229479684853	No data	No data	No data	No data	No data	No data	fibrinogen beta chain
RP1	0.39278611045097134	0.646103326224154	No data	No data	No data	No data	No data	No data	RP1 axonemal microtubule associated
BNC2	0.3926068647264184	0.6458084806179483	No data	No data	No data	No data	No data	No data	basonuclin 2
OSGIN1	0.3891213015969478	0.6400749939395889	No data	No data	No data	No data	No data	No data	oxidative stress induced growth inhibitor 1
FN1	0.3887866064612006	0.6395244458557245	No data	No data	No data	No data	No data	No data	fibronectin 1
ABCB4	0.3885747303725154	0.639175925778246	No data	No data	No data	No data	No data	No data	ATP binding cassette subfamily B member 4
ILRUN	0.3879965064189622	0.6382247912809893	No data	No data	No data	No data	No data	No data	inflammation and lipid regulator with UBA-like and NBR1-like domains
HFE	0.3873714030320613	0.6371965436755764	No data	No data	No data	No data	No data	No data	homeostatic iron regulator
COLEC11	0.38713827835178977	0.6368130712784098	No data	No data	No data	No data	No data	No data	collectin subfamily member 11
ANKDD1B	0.38563618731197	0.6343422455763381	No data	No data	No data	No data	No data	No data	ankyrin repeat and death domain containing 1B
NR1I2	0.38506065112202154	0.6333955322461209	No data	No data	No data	No data	No data	No data	nuclear receptor subfamily 1 group I member 2
PMFBP1	0.384409345622591	0.6323241841552044	No data	No data	No data	No data	No data	No data	polyamine modulated factor 1 binding protein 1
B4GALNT3	0.3827249273580617	0.6295534440131572	No data	No data	No data	No data	No data	No data	beta-1,4-N-acetyl-galactosaminyltransferase 3
HMGCR	0.3821101028047613	0.6285421043085134	No data	No data	No data	No data	No data	No data	3-hydroxy-3-methylglutaryl-CoA reductase
CELSR2	0.3814647912535071	0.6274806158072079	No data	No data	No data	No data	No data	No data	cadherin EGF LAG seven-pass G-type receptor 2
NYNRIN	0.38081596108866106	0.6264133394537231	No data	No data	No data	No data	No data	No data	NYN domain and retroviral integrase containing
ABCA6	0.38073346571344674	0.6262776408256253	No data	No data	No data	No data	No data	No data	ATP binding cassette subfamily A member 6
LITAF	0.37912521591314785	0.6236321920235294	No data	No data	No data	No data	No data	No data	lipopolysaccharide induced TNF factor
MAFB	0.3786537933493449	0.622856737702651	No data	No data	No data	No data	No data	No data	MAF bZIP transcription factor B
