symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
CCL24	0.02706985352728636	No data	No data	No data	No data	0.19776485116344902	0.09949766643507586	No data	C-C motif chemokine ligand 24
PPM1L	0.027068487307808902	0.04452560622714447	No data	No data	No data	No data	No data	No data	protein phosphatase, Mg2+/Mn2+ dependent 1L
CYGB	0.027062166706333875	No data	No data	No data	No data	0.20808964593247775	0.05794560262330739	No data	cytoglobin
CKB	0.02704952516132695	No data	No data	No data	No data	No data	0.2224720746801813	No data	creatine kinase B
TMEM63C	0.02703078796644432	No data	No data	No data	No data	No data	0.2223179683661383	No data	transmembrane protein 63C
D2HGDH	0.026979329391983227	No data	No data	No data	No data	0.22189474112824167	No data	No data	D-2-hydroxyglutarate dehydrogenase
CPXM1	0.02695446723752874	No data	No data	No data	No data	No data	0.22169025934715603	No data	carboxypeptidase X, M14 family member 1
BST2	0.026953137893664565	No data	No data	No data	No data	0.012158615952232422	0.2186396720105211	No data	bone marrow stromal cell antigen 2
MXD3	0.026938674391103857	0.04264026414283013	No data	No data	No data	0.03343619386863916	No data	No data	MAX dimerization protein 3
ENSG00000250829	0.026938327548641585	No data	No data	No data	No data	No data	0.22155751653374237	No data	novel transcript
AQP7	0.02689436947665563	No data	No data	No data	No data	0.17957262543451272	0.16649341058603573	No data	aquaporin 7
HSPA6	0.02687726222852202	0.0365039589946524	No data	No data	No data	0.13813538679064055	0.036014722103093845	No data	heat shock protein family A (Hsp70) member 6
SLC11A2	0.0268690714020023	No data	No data	No data	No data	0.22098791102180437	No data	No data	solute carrier family 11 member 2
MRPS27	0.026848316198811444	0.04416344147111888	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein S27
GH1	0.026821822167972534	No data	No data	No data	No data	0.22059930401081404	No data	No data	growth hormone 1
NDST2	0.026815989116848037	0.044110265875984676	No data	No data	No data	No data	No data	No data	N-deacetylase and N-sulfotransferase 2
PHGR1	0.026812748888661527	No data	No data	No data	No data	No data	0.2205246797332922	No data	proline, histidine and glycine rich 1
IRAK1	0.026807051544528504	No data	No data	No data	No data	0.2204778212408832	No data	No data	interleukin 1 receptor associated kinase 1
CNTN4	0.026787915549676758	No data	No data	No data	No data	No data	0.22032043494850476	No data	contactin 4
ITLN2	0.02676629233112247	No data	No data	No data	No data	0.10334823559397559	0.19430553328699213	No data	intelectin 2
FCER1G	0.026744704077032926	No data	No data	No data	No data	0.18237923928348632	0.15034319083371478	No data	Fc epsilon receptor Ig
SERPINE2	0.026736922616939322	No data	No data	No data	No data	0.20821629818198023	0.0467389570200675	No data	serpin family E member 2
ZEB1	0.02670307895989408	No data	No data	No data	No data	0.21962268620706926	No data	No data	zinc finger E-box binding homeobox 1
MAPK9	0.026663749260510797	No data	No data	No data	No data	0.21929921436177208	No data	No data	mitogen-activated protein kinase 9
F2RL1	0.026660342589061144	No data	No data	No data	No data	0.21927119578249438	No data	No data	F2R like trypsin receptor 1
CD93	0.02662647560502592	No data	No data	No data	No data	No data	0.21899265269693033	No data	CD93 molecule
THAP12	0.026612336761232046	0.043775273214951414	No data	No data	No data	No data	No data	No data	THAP domain containing 12
