symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
CACNB3	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit beta 3
CACNG3	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit gamma 3
CACNA1I	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel subunit alpha1 I
CACNA2D4	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit alpha2delta 4
CACNA1H	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel subunit alpha1 H
CACNG4	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit gamma 4
CACNA2D3	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit alpha2delta 3
CACNA1D	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel subunit alpha1 D
CACNG1	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel auxiliary subunit gamma 1
CACNA1F	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel subunit alpha1 F
CACNA1S	0.10291772342261485	No data	No data	0.16929184016823612	No data	No data	No data	No data	calcium voltage-gated channel subunit alpha1 S
TACR1	0.10111088857748965	No data	No data	0.1654922726831635	No data	0.01654922726831635	No data	No data	tachykinin receptor 1
FBN2	0.10049022672604964	0.16529879242974002	No data	No data	No data	No data	No data	No data	fibrillin 2
UGT1A8	0.09830544467354618	0.16170499185064974	No data	No data	No data	No data	No data	No data	UDP glucuronosyltransferase family 1 member A8
CLCN2	0.09799314413453751	0.16119128117792908	No data	No data	No data	No data	No data	No data	chloride voltage-gated channel 2
PITRM1	0.09753830704776445	0.16044310870737818	No data	No data	No data	No data	No data	No data	pitrilysin metallopeptidase 1
TRNT1	0.09522515288613541	0.15663814575646876	No data	No data	No data	No data	No data	No data	tRNA nucleotidyl transferase 1
CYP2W1	0.09494588434672069	0.15617877021485796	No data	No data	No data	No data	No data	No data	cytochrome P450 family 2 subfamily W member 1
