Gene,Annotation,Median_GSS,PCC
CENPQ,2,2.0869140625,-0.05360531241447987
NKX6-3,0,0.0,-0.053644846591478765
CEBPA,14,1.8876953125,-0.05373652028562641
MYL3,0,0.0,-0.05380052575336789
TMEM92,0,0.0,-0.053835140785404606
SNRNP48,15,2.279296875,-0.05388444120404359
CLEC4D,0,0.0,-0.05398809649813283
ERICH4,0,0.0,-0.054032833525299535
LTBP1,14,2.541015625,-0.05415422685633659
SIPA1L2,4,2.396484375,-0.054154645880546644
LRWD1,14,2.033203125,-0.054158236729459824
SV2C,12,4.19921875,-0.05418166049505317
WFDC10A,0,0.0,-0.054315309287238205
ANKRD31,0,0.0,-0.05438859471058516
CDKN1B,3,2.22265625,-0.05439532609683378
ENAH,12,2.353515625,-0.05440823493061944
TFCP2,12,2.18359375,-0.05441163663703443
FOSL1,0,0.0,-0.05444729587477399
SIT1,0,0.0,-0.05444916287330973
GRPR,0,0.0,-0.05449396213581917
ERN2,0,0.0,-0.054594308968851445
ZNF329,16,2.16796875,-0.05460388524585377
TPH1,0,0.0,-0.054681801764738684
MEP1B,0,0.0,-0.054792935976568626
CLPS,0,0.0,-0.05483221983315241
VCL,14,2.931640625,-0.05496025354491292
CHRNA7,0,0.0,-0.05496955554193873
TMPRSS11A,0,0.0,-0.054992930848050015
ATP8B4,0,0.0,-0.05500271506229688
PRLH,0,0.0,-0.055043238571000935
PPP1R3A,0,0.0,-0.05506209706927814
BLK,0,0.0,-0.05506475731325089
MAP3K9,3,1.91015625,-0.055082590853945755
TMEM80,2,2.1513671875,-0.055288039456676846
ACSM5,0,0.0,-0.055337011187423873
SLC17A9,0,0.0,-0.05557571157299252
CCL11,0,0.0,-0.05560182526030854
IL11RA,0,0.0,-0.05564706436692192
FER1L5,0,0.0,-0.05574906997493971
MANSC4,0,0.0,-0.05574906997493971
UROC1,0,0.0,-0.05578862807285464
PRR14,13,2.083984375,-0.055857783840141124
CELF6,12,4.13671875,-0.05589502497761765
UBIAD1,16,1.845703125,-0.055941074961806586
IFT80,2,2.0341796875,-0.05597408984148401
KRT26,0,0.0,-0.05601175185057464
SPECC1,16,2.333984375,-0.056043639249282094
MAGEE2,12,2.357421875,-0.056047602314093344
NRP2,15,4.12890625,-0.056080449423442896
CCDC117,2,1.9794921875,-0.056129406431754424
GPR55,0,0.0,-0.05615843216131884
TMCO2,0,0.0,-0.05627850980130294
PIGN,3,1.908203125,-0.056293278917390784
TPRG1,0,0.0,-0.05630654402980035
EFCAB10,12,3.6015625,-0.05632189209947218
PWWP3A,2,2.1826171875,-0.056362396662587244
FAM209A,0,0.0,-0.05652573420515615
