"dataset";"trait";"gene_list";"cluster";"median.genes";"median.umi";"median.score_genetic";"neg.log10.p.val_genetic";"neg.log10.p.val.adj_genetic";"median.score_drugs";"neg.log10.p.val_drugs";"neg.log10.p.val.adj_drugs"
"brain_mouse_10X";"AST";"all_genes";"cluster_14";5770;26893;-0.0223214829635915;0.0704712482003127;0;"-0.0114166813409752";"0.207371638135295";"0"
"brain_mouse_10X";"AST";"all_genes";"cluster_15";8086;60122;-0.0511968435520322;0.00577027830369229;0;"0.00128983954819994";"0.339652328874396";"0"
"brain_mouse_10X";"AST";"all_genes";"cluster_16";8319;66466;-0.0559547049978978;0.0038383210985382;0;"0.0265850356650382";"0.629715419497352";"0"
"brain_mouse_10X";"AST";"all_genes";"cluster_17";7644.5;50543;-0.00750498643686079;0.202152944218514;0;"-0.171283976033032";"0";"0"
"brain_mouse_10X";"AST";"all_genes";"cluster_18";9295.5;79652.5;-0.0352132721014892;0.0288603864207012;0;"-0.0525691836804074";"0.0336670041879397";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_0";6595.5;38043.5;-0.0411288836655586;0.00926073547372482;0;"-0.0143703790478855";"0.178660927529564";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_1";5165.5;23182;-0.0363637791928384;0.0189500041309329;0;"0.0353145064564402";"0.973918910531412";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_2";4805;21052.5;-0.023547789683171;0.0654439890587896;0;"-0.0188916320121839";"0.158433715108427";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_3";5370;23638;-0.0314049689649276;0.0350770524457647;0;"0.024216158473965";"0.683234675223841";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_4";5534;25287;-0.0351496361708599;0.0217715856662275;0;"0.00208589677457938";"0.37226805204756";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_5";6340;32458;-0.0439772559819648;0.0084186927428573;0;"0.00372867870282945";"0.395385455228992";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_6";4012;15712;-0.0356824143832771;0.0215433579654035;0;"0.0182366367657665";"0.642489707533781";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_7";6226;30340;-0.0382364516270925;0.0158763001298745;0;"0.0147665528941604";"0.563086096607413";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_8";6803;36674;-0.0446746656653307;0.00797616724919593;0;"0.00334422055548561";"0.381263402770648";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_9";6377.5;31876;-0.0396768064858492;0.0152011958715867;0;"0.0181732783287313";"0.5991602117285";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_10";6103;31806;-0.0347770881821202;0.0242441175974552;0;"0.0167015031870368";"0.577453587425381";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_11";6988;41195;-0.0417685796756585;0.0104156565317117;0;"0.0259364593518153";"0.747190396296969";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_12";7771;56006;-0.04453469104777;0.00678359584012584;0;"-0.011536344300084";"0.209899062233962";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_13";6581.5;35309.5;-0.0441399517289618;0.00722490721018311;0;"0.0142519221415375";"0.538845138654369";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_14";5770;26893;-0.0249123953023868;0.0534929167070075;0;"-0.010788168637841";"0.21350494677906";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_15";8086;60122;-0.0551325814791072;0.00287555583102871;0;"0.00530837722613475";"0.383252940947147";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_16";8319;66466;-0.0560996699324579;0.00326915641555811;0;"0.0203979691612776";"0.551337107371783";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_17";7644.5;50543;-0.0100808689600973;0.166641298045004;0;"-0.16257805251441";"0";"0"
"brain_mouse_10X";"BRD";"all_genes";"cluster_18";9295.5;79652.5;-0.0410650917082077;0.0143924535859136;0;"-0.0456665566470324";"0.0470573620798072";"0"
"brain_mouse_10X";"CAD";"all_genes";"cluster_0";6595.5;38043.5;-0.0299268029454609;0.0382427880851841;0;"0.398180738042137";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_1";5165.5;23182;-0.0229878121922351;0.0708800440717983;0;"0.410997043673386";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_2";4805;21052.5;-0.0069705656350533;0.214856007247501;0;"0.325855696681246";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_3";5370;23638;-0.00605179882721385;0.22538050473904;0;"0.424476805067867";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_4";5534;25287;-0.0193015476857797;0.0968448802338843;0;"0.405630721225782";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_5";6340;32458;-0.0313654424698256;0.0386697996820616;0;"0.421944231837892";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_6";4012;15712;-0.0216648177597419;0.0822754248291063;0;"0.433864131802976";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_7";6226;30340;-0.0315753433846833;0.035359612300822;0;"0.410680808696949";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_8";6803;36674;-0.036484982640196;0.0249334375907016;0;"0.408959568804824";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_9";6377.5;31876;-0.0331098949867834;0.0333855430751048;0;"0.404386425231508";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_10";6103;31806;-0.0259436789889936;0.0623249836595987;0;"0.406403596866282";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_11";6988;41195;-0.0302948573928834;0.0410020349557691;0;"0.413138264132525";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_12";7771;56006;-0.0375145102110445;0.0194492715006425;0;"0.412023542749987";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_13";6581.5;35309.5;-0.0301936306387733;0.0386697996820616;0;"0.418206597847527";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_14";5770;26893;0.0107545160871464;0.5053324020716;0;"0.372300485344313";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_15";8086;60122;-0.0390420685971447;0.0224112620308631;0;"0.430704202235293";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_16";8319;66466;-0.0416696809859548;0.0200400556931164;0;"0.449691710836089";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_17";7644.5;50543;0.0185359629157532;0.691265653612142;0;"0.288751483196925";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CAD";"all_genes";"cluster_18";9295.5;79652.5;-0.0187738184597148;0.110125743840657;0;"0.387465404839265";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CD";"all_genes";"cluster_0";6595.5;38043.5;0.000390888305945275;0.321616104842996;0;"-0.0622407660361526";"0.00252598786213781";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_1";5165.5;23182;0.00673701391419645;0.411323647676806;0;"-0.00273326381492053";"0.316186221876516";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_2";4805;21052.5;0.0201081088239762;0.658015739189391;0;"-0.0406593596891948";"0.0470089700265059";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_3";5370;23638;0.00844029339588409;0.434195608603345;0;"-0.0586176211356997";"0.00629867072240032";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_4";5534;25287;0.00929130916811222;0.454241670117586;0;"-0.0627502529118406";"0.00134826896520693";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_5";6340;32458;0.00662563064279198;0.409535965268279;0;"-0.0153132952558521";"0.167726157354601";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_6";4012;15712;0.0158393266669205;0.566273593351997;0;"-0.020625836803691";"0.122269077285465";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_7";6226;30340;0.00313399087108313;0.356097514528796;0;"0.000317977298091798";"0.34915334942055";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_8";6803;36674;4.11541664835924e-05;0.313228472769546;0;"-0.00121560040674012";"0.321889389266425";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_9";6377.5;31876;0.00567430030747518;0.393662062166258;0;"0.00382309215566029";"0.39280292344512";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_10";6103;31806;0.000898102031497677;0.325917444534154;0;"-0.0572500104297908";"0.00506675362717158";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_11";6988;41195;0.00310184460488006;0.359959695903742;0;"0.0110788664049344";"0.498984165059111";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_12";7771;56006;-0.00676809771696429;0.229780689106269;0;"-0.0400475985520743";"0.0419097516006273";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_13";6581.5;35309.5;-0.00271968925694477;0.274785360916902;0;"0.0194329759461321";"0.62953033767827";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_14";5770;26893;0.0314788811130885;0.96142326532716;0;"-0.0528235187151206";"0.00775507347977023";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_15";8086;60122;0.00901961400933982;0.440855238272087;0;"-0.016058618449335";"0.1847978353603";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_16";8319;66466;-0.0012167288232251;0.290519071400522;0;"0.0352424370093672";"0.752561166599808";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_17";7644.5;50543;0.0115401132464427;0.499532516750526;0;"-0.13161787251455";"8.68588966701944e-05";"0"
"brain_mouse_10X";"CD";"all_genes";"cluster_18";9295.5;79652.5;0.0130579591556247;0.508541661039536;0;"0.00965087814018872";"0.422896442449338";"0"
"brain_mouse_10X";"CHD";"all_genes";"cluster_0";6595.5;38043.5;-0.0394505000447487;0.0274240882172392;0;"-0.0133154769234025";"0.198914239697159";"0"
"brain_mouse_10X";"CHD";"all_genes";"cluster_1";5165.5;23182;-0.00605513514796577;0.262532736603386;0;"0.106760283311429";"2.25185540027066";"0.973101799317833"
"brain_mouse_10X";"CHD";"all_genes";"cluster_2";4805;21052.5;-0.0394858607799181;0.0385748719260763;0;"-0.0834451514069384";"0.00165329695881497";"0"
"brain_mouse_10X";"CHD";"all_genes";"cluster_3";5370;23638;-0.000609797809306201;0.323532716994309;0;"0.0666757608227122";"1.33917794927299";"0.0604243483201645"
"brain_mouse_10X";"CHD";"all_genes";"cluster_4";5534;25287;-0.0273238181879183;0.0758158460167449;0;"-0.0174128383886589";"0.153953846918879";"0"
"brain_mouse_10X";"CHD";"all_genes";"cluster_5";6340;32458;-0.0138955638273901;0.176895367466169;0;"0.0546771068722938";"1.26285078457213";"0"
"brain_mouse_10X";"CHD";"all_genes";"cluster_6";4012;15712;-0.0102363690033219;0.218144507925714;0;"0.073680305285925";"1.59180346196501";"0.313049861012184"
"brain_mouse_10X";"CHD";"all_genes";"cluster_7";6226;30340;0.00218537083789616;0.361654019611527;0;"0.112640216398106";"2.25185540027066";"0.973101799317833"
"brain_mouse_10X";"CHD";"all_genes";"cluster_8";6803;36674;-0.0185969082477999;0.136601598663154;0;"0.0599401254441464";"1.32518228653905";"0.0464286855862221"
"brain_mouse_10X";"CHD";"all_genes";"cluster_9";6377.5;31876;-0.00981761826311423;0.220735599693277;0;"0.0864553885186912";"1.75949417899426";"0.480740578041434"
"brain_mouse_10X";"CHD";"all_genes";"cluster_10";6103;31806;-0.0248692724573074;0.0950034992006511;0;"0.017767240865518";"0.590110303945568";"0"
"brain_mouse_10X";"CHD";"all_genes";"cluster_11";6988;41195;-0.00755583954731098;0.241282883366883;0;"0.113954376615287";"2.29247325117893";"1.0137196502261"
"brain_mouse_10X";"CHD";"all_genes";"cluster_12";7771;56006;-0.0203879195994142;0.128178725188668;0;"0.0672725780327896";"1.28739372564965";"0.00864012469682238"
"brain_mouse_10X";"CHD";"all_genes";"cluster_13";6581.5;35309.5;4.59152562417575e-05;0.333993688796347;0;"0.0428831587978073";"0.996582895167356";"0"
"brain_mouse_10X";"CHD";"all_genes";"cluster_14";5770;26893;0.00515576032245413;0.402019354942673;0;"-0.00575928261480607";"0.26942262938958";"0"
"brain_mouse_10X";"CHD";"all_genes";"cluster_15";8086;60122;0.0148697933762829;0.520036484319712;0;"0.0902389375679026";"1.6478609091655";"0.369107308212671"
"brain_mouse_10X";"CHD";"all_genes";"cluster_16";8319;66466;-0.00843625137063342;0.240677805620934;0;"0.208851289778545";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CHD";"all_genes";"cluster_17";7644.5;50543;0.0186025367529574;0.550102438503525;0;"-0.246851239275113";"0";"0"
"brain_mouse_10X";"CHD";"all_genes";"cluster_18";9295.5;79652.5;-0.0107160911493333;0.217857560784846;0;"0.116989738482423";"1.99572205349422";"0.716968452541391"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_0";6595.5;38043.5;0.00122254177470926;0.324631733561999;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_1";5165.5;23182;0.00715116930268514;0.435377363024773;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_2";4805;21052.5;0.0166064947380294;0.658015739189391;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_3";5370;23638;0.0145006423830241;0.593332968667073;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_4";5534;25287;0.0133499817189223;0.581576406330262;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_5";6340;32458;0.00771464190396609;0.44398226826733;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_6";4012;15712;0.003427768839037;0.357974799935359;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_7";6226;30340;0.00753708910489193;0.435259042772876;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_8";6803;36674;0.00470644117171495;0.381681496166984;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_9";6377.5;31876;0.00760989590204572;0.435614100278879;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_10";6103;31806;0.0102230905575076;0.502422777495575;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_11";6988;41195;0.00642861987838195;0.424624636062503;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_12";7771;56006;-0.00397346463495551;0.241737245551556;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_13";6581.5;35309.5;0.00319635723523407;0.358470174098687;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_14";5770;26893;0.0222957560765255;0.852676319483076;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_15";8086;60122;0.0102604799245337;0.488026457780736;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_16";8319;66466;0.00594267087935818;0.405761398465057;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_17";7644.5;50543;0.0175932486098935;0.723581623103619;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CHOL";"all_genes";"cluster_18";9295.5;79652.5;0.00138162813496417;0.325090479228297;0;"N/A";"N/A";"N/A"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_0";6595.5;38043.5;-0.0187117535260397;0.136601598663154;0;"0.0115082045285146";"0.505054453593694";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_1";5165.5;23182;-0.00878487564808877;0.233630580164463;0;"0.0647186751372446";"1.54367739414782";"0.264923793194991"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_2";4805;21052.5;-0.00313024847669435;0.292047680853934;0;"-0.0214224455801428";"0.143012629004239";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_3";5370;23638;0.0179861887366752;0.594014482313248;0;"0.0560487315278432";"1.24493116088179";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_4";5534;25287;-0.00754184497185989;0.244625964465926;0;"0.0130760420169224";"0.537346019175146";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_5";6340;32458;0.00371821295416375;0.390129017190865;0;"0.0405989365659326";"1.03767409160684";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_6";4012;15712;-0.0011506213582384;0.326193449933913;0;"0.0386449142571856";"1.0232350899388";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_7";6226;30340;-0.00162592227416897;0.315377563251002;0;"0.0487857400660909";"1.18646243870867";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_8";6803;36674;0.00286885430429529;0.37226805204756;0;"0.0442078105104027";"1.09102257306571";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_9";6377.5;31876;0.00210578847291704;0.357776808374189;0;"0.0550654398049055";"1.27988412387091";"0.00113052291807687"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_10";6103;31806;-0.0178218468271528;0.146832092773546;0;"0.0536743720288815";"1.23586729488653";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_11";6988;41195;-0.010509316138663;0.209899062233962;0;"0.0878570088207842";"1.92449646588433";"0.645742864931503"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_12";7771;56006;-0.0254847893751974;0.0968448802338843;0;"0.0453321243277883";"0.997013956723245";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_13";6581.5;35309.5;-0.0106652168381518;0.207932018189694;0;"0.0680499483677558";"1.51432200079528";"0.235568399842454"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_14";5770;26893;-0.00264295424808203;0.294778564959458;0;"0.0248432802055759";"0.697929050320662";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_15";8086;60122;-0.00316802160823659;0.289418412216066;0;"0.0246007534061802";"0.636995832755769";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_16";8319;66466;-0.0392383835384574;0.0605241746582441;0;"0.0646618212581705";"1.24569509156584";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_17";7644.5;50543;0.0549623137359337;1.09913035953919;0;"-0.141406678558334";"0";"0"
"brain_mouse_10X";"CIRR";"all_genes";"cluster_18";9295.5;79652.5;-0.0524595038145818;0.0245656641109881;0;"-0.0109390134651871";"0.226110779809217";"0"
"brain_mouse_10X";"CKD";"all_genes";"cluster_0";6595.5;38043.5;0.0307252073934439;0.841680935181613;0;"0.410532606536818";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_1";5165.5;23182;0.0545057690126442;1.41345612260511;0.134702521652279;"0.407972103984687";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_2";4805;21052.5;0.0709677756155947;1.62713142430676;0.348377823353927;"0.341871829089504";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_3";5370;23638;0.0523280111263983;1.26126286879249;0;"0.423265431077524";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_4";5534;25287;0.0547932444311819;1.36657497169728;0.0878213707444472;"0.413440806740253";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_5";6340;32458;0.0356658327709639;0.955503666884452;0;"0.411419712993079";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_6";4012;15712;0.064535124196877;1.60384408018113;0.325090479228297;"0.43193405655249";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_7";6226;30340;0.0416901419976656;1.08253791772432;0;"0.395712708743787";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_8";6803;36674;0.0411170810302011;1.05211980744514;0;"0.396065240538388";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_9";6377.5;31876;0.0422435688822432;1.05359116226379;0;"0.390963262607734";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_10";6103;31806;0.0418655397846425;1.04725098423277;0;"0.418485017899612";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_11";6988;41195;0.0424003971335033;1.07164757502015;0;"0.404532593485065";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_12";7771;56006;0.0156593996597165;0.555998631358786;0;"0.428159089322156";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_13";6581.5;35309.5;0.0619640834840042;1.50173287348726;0.222979272534433;"0.434069362050795";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_14";5770;26893;0.101948129902355;2.50868173344259;1.22992813248976;"0.387531727765595";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_15";8086;60122;0.0342502219334253;0.830662931964913;0;"0.412877807303803";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_16";8319;66466;0.0400016423874955;0.885432443044689;0;"0.423253553467505";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_17";7644.5;50543;0.121012505471199;2.63831559125927;1.35956199030644;"0.333658615432843";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"CKD";"all_genes";"cluster_18";9295.5;79652.5;0.0389605477498922;0.882109592237221;0;"0.366235587579533";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_0";6595.5;38043.5;-0.0326478799894389;0.0453186362977997;0;"0.506536217204295";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_1";5165.5;23182;-0.0302426440346021;0.0569943162684558;0;"0.493787344697737";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_2";4805;21052.5;-0.0153074343469441;0.157184664831569;0;"0.437335776112569";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_3";5370;23638;-0.0123255109107067;0.183272014943516;0;"0.518531766325863";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_4";5534;25287;-0.0263695647837643;0.0762814664481624;0;"0.52205994647697";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_5";6340;32458;-0.0382996702350669;0.0311403969730345;0;"0.505986752086156";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_6";4012;15712;-0.0264212052199239;0.0777332640624668;0;"0.533391208248731";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_7";6226;30340;-0.0320631003431617;0.0520708480310826;0;"0.478093187445964";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_8";6803;36674;-0.0333287331717129;0.0488030769525223;0;"0.480934141831044";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_9";6377.5;31876;-0.0354986677539844;0.0416228992243445;0;"0.477107725332978";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_10";6103;31806;-0.0199208408861427;0.120603461281646;0;"0.504111485488681";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_11";6988;41195;-0.0437421934933186;0.0186779181983183;0;"0.494744434297281";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_12";7771;56006;-0.030523861904586;0.0566478507679082;0;"0.506561512195937";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_13";6581.5;35309.5;-0.032050004985139;0.0509463021639468;0;"0.505327963826179";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_14";5770;26893;0.00164429095866647;0.340032205987532;0;"0.475246396151024";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_15";8086;60122;-0.0426262437013356;0.027794291314267;0;"0.502143672478312";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_16";8319;66466;-0.0609950306563221;0.00616651233565146;0;"0.529815832293085";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_17";7644.5;50543;-0.00117694071026173;0.302116982470358;0;"0.481641048220458";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"COPD";"all_genes";"cluster_18";9295.5;79652.5;-0.0464252908070002;0.0215433579654035;0;"0.45042628584681";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_0";6595.5;38043.5;-0.00466042486656104;0.226183874900176;0;"0.347820409139256";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_1";5165.5;23182;0.00575058590963543;0.408978820250363;0;"0.381090992418372";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_2";4805;21052.5;0.0132836046438667;0.587246998560319;0;"0.301588524565058";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_3";5370;23638;0.00810929667789062;0.455355404974185;0;"0.396261643187838";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_4";5534;25287;0.00118012566761078;0.320070732999444;0;"0.355150129898289";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_5";6340;32458;0.0033248137880198;0.358073829574803;0;"0.388858823338031";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_6";4012;15712;0.00973669926886955;0.495980544598171;0;"0.405355042818898";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_7";6226;30340;0.000697962999012314;0.313228472769546;0;"0.385693590822021";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_8";6803;36674;0.000661726521333394;0.311979730330518;0;"0.383551232077653";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_9";6377.5;31876;0.00610453591121696;0.409424479070285;0;"0.375371124939776";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_10";6103;31806;0.00295921942564106;0.350221964052297;0;"0.363584457059814";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_11";6988;41195;-0.000265317117281949;0.299339710131843;0;"0.384191514882303";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_12";7771;56006;-0.00720086118135732;0.19495054893419;0;"0.357918167283265";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"IBD";"all_genes";"cluster_13";6581.5;35309.5;-0.00793375592168105;0.188401405823712;0;"0.397799201594411";"4.00004342727686";"2.72128982632403"
